"esr";"status";"type";"osm_id";"lat";"lon";"name";"alt_name";"old_name";"official_name";"railway";"user"
"595522";"1";"0";"1710613329";"51.78868866";"38.15071869";"156 км";"";"";"";"station";""
"595537";"1";"0";"1589847830";"51.7773056";"38.16501236";"158 км";"";"";"";"halt";""
"595611";"1";"0";"1424026565";"51.90179062";"38.14673996";"Прокуророво";"";"";"";"station";""
"595630";"1";"0";"2872060037";"51.91444016";"38.13693237";"529 км";"";"";"";"halt";""
"595645";"1";"0";"305387355";"51.82880402";"38.12014389";"Касторная-Восточная";"";"";"";"station";""
"595804";"1";"1";"223584786";"51.72632217";"38.1820755";"Благодатенский";"";"";"";"station";""
"595823";"1";"0";"305421281";"51.69062424";"38.29747772";"173 км";"";"";"";"halt";""
"595838";"1";"0";"1424026573";"51.68452454";"38.37438965";"179 км";"";"";"";"halt";""
"595857";"1";"0";"3781083542";"51.66021729";"38.6953392";"205 км";"";"";"";"halt";""
"595861";"1";"0";"305421192";"51.67350006";"38.7445488";"209 км";"";"";"";"halt";""
"595908";"1";"0";"1424026575";"51.68584442";"38.32981873";"Нижнедевицк";"";"";"";"station";""
"595912";"1";"0";"1593328066";"51.66513824";"38.44467163";"Избище";"";"";"";"halt";""
"595931";"1";"0";"3781084857";"51.65347672";"38.554142";"193 км";"";"";"";"halt";""
"596008";"1";"0";"305421212";"51.64078522";"38.65776443";"Курбатово";"";"";"";"station";""
"596027";"1";"0";"3781082134";"51.67463303";"38.72847366";"Кузиха";"";"";"";"station";""
"596031";"1";"0";"3781082206";"51.65610123";"38.78676224";"Ведуга";"";"";"";"station";""
"596046";"1";"0";"1178357541";"51.65143585";"38.81338882";"215 км";"";"";"";"halt";""
"596205";"1";"0";"720546858";"51.65776062";"38.89085007";"Латная";"";"";"";"station";""
"596211";"1";"0";"1218986920";"51.68423462";"38.95402527";"226 км";"";"";"";"station";""
"596224";"1";"0";"455444710";"51.6817131";"39.03494263";"Семилуки";"";"";"";"station";""
"596309";"1";"0";"720546862";"51.68532944";"39.05961609";"Подклетное";"";"";"";"station";""
"596313";"1";"0";"720546897";"51.66730118";"39.08513641";"236 км";"";"";"";"station";""
"596328";"1";"0";"720551263";"51.66272736";"39.11584473";"239 км";"";"";"";"station";""
"596402";"1";"0";"2864942016";"51.67190552";"39.17621994";"Воронеж-Курский";"";"";"";"station";""
"596417";"1";"0";"563310847";"51.67692566";"39.18707657";"Плехановская";"";"";"";"halt";""
"596506";"1";"0";"2779844896";"51.68028641";"39.20592499";"Воронеж 1";"Воронеж I;Воронеж-1;Воронеж-I";"";"";"station";""
"596510";"1";"0";"315775306";"51.69968796";"39.23353577";"Берёзовая Роща";"";"";"";"halt";""
"596607";"1";"1";"257793331";"51.97829056";"38.1178093";"Набережное";"";"";"";"station";""
"596614";"2";"0";"1709760776";"52.10760117";"39.74316025";"517 км";"";"";"";"station";""
"596633";"1";"0";"2953698271";"52.08727646";"38.23620605";"Ударник";"";"";"";"station";""
"596703";"1";"0";"1472277215";"52.14650345";"38.28659439";"Тербуны";"";"";"";"station";""
"596722";"2";"0";"2872061451";"52.28209305";"38.34468842";"479 км";"";"";"";"station";""
"596722";"2";"0";"3781147372";"52.43514633";"39.87247849";"479 км";"";"";"";"halt";""
"596722";"2";"0";"305385967";"52.28212357";"38.34463501";"479 км";"";"";"";"station";""
"596807";"1";"0";"3735458795";"52.32371902";"38.36233902";"Долгоруково";"";"";"";"station";""
"596811";"1";"0";"2872061450";"52.3368988";"38.40423584";"471 км";"";"";"";"station";""
"596811";"1";"0";"1468699154";"52.33676147";"38.40423965";"471 км";"";"";"";"station";""
"596826";"1";"0";"1471211480";"52.37144089";"38.50398254";"Плоты";"";"";"";"station";""
"596830";"1";"0";"2355255246";"52.39810181";"38.54579163";"459 км";"";"";"";"station";""
"596915";"1";"0";"305385442";"52.59109116";"38.63030624";"428 км";"";"";"";"station";""
"596926";"1";"0";"2355267415";"52.51464081";"38.655056";"442 км";"";"";"";"station";""
"596934";"1";"0";"2355255247";"52.45917892";"38.5993042";"Хитрово";"";"";"";"station";""
"597000";"1";"0";"1408829145";"52.54361725";"38.68235397";"Улусарка";"";"";"";"station";""
"597015";"1";"0";"1408829140";"52.57781601";"38.65972137";"434 км";"";"";"";"station";""
"597021";"1";"0";"305385453";"52.58327484";"38.65436935";"430 км";"";"";"";"station";""
"597104";"1";"0";"458694727";"51.64014435";"39.25896454";"Придача";"";"";"";"station";""
"597119";"1";"0";"286035612";"51.59734726";"39.25072479";"Машмет";"";"";"";"halt";""
"597208";"1";"0";"811632162";"51.5623703";"39.2461853";"Масловка";"";"";"";"station";""
"597212";"1";"0";"286035608";"51.54170609";"39.24378586";"600 км";"";"";"";"halt";""
"597227";"1";"0";"956232148";"51.50571823";"39.24077225";"604 км";"";"";"";"halt";""
"597231";"1";"0";"286035605";"51.45095825";"39.23355865";"Боево";"";"";"";"halt";""
"597246";"1";"0";"285940313";"51.42595291";"39.23682022";"613 км";"";"";"";"halt";""
"597250";"1";"0";"810743157";"51.39269257";"39.26371765";"618 км";"";"";"";"halt";""
"597265";"1";"0";"269986525";"51.48128891";"39.24107361";"607 км";"";"";"";"halt";""
"597301";"1";"0";"285939726";"51.35186768";"39.29918289";"Колодезная";"";"";"";"station";""
"597301";"1";"0";"944054368";"51.3515358";"39.29908371";"Колодезная";"";"";"";"station";""
"597316";"1";"0";"553047657";"51.32705307";"39.31756973";"626 км";"";"";"";"halt";""
"597320";"1";"0";"553047656";"51.28278351";"39.33657837";"631 км";"";"";"";"halt";""
"597335";"1";"0";"810743124";"51.24561691";"39.35244751";"Аношкино";"";"";"";"halt";""
"597509";"1";"0";"311296791";"51.15644073";"39.42168427";"Давыдовка";"";"";"";"station";""
"597602";"1";"0";"285938525";"51.05702209";"39.48622894";"Бодеево";"";"";"";"station";""
"597617";"1";"0";"285938384";"51.02030182";"39.50664139";"Блочный завод";"";"";"";"station";""
"597617";"1";"1";"92301280";"51.02028656";"39.50689316";"Блочный завод";"";"";"";"station";""
"597706";"1";"0";"872200071";"52.48531342";"39.95148087";"Грязи-Волгоградские";"";"";"";"station";""
"597725";"1";"0";"846176955";"52.40992355";"40.10617447";"Байгора";"";"";"";"station";""
"597814";"1";"0";"846169326";"52.32700348";"40.23028183";"Хворостянка";"";"";"";"station";""
"597903";"1";"0";"846169306";"52.23945999";"40.34225845";"Плавица";"";"";"";"station";""
"597918";"1";"0";"3780978858";"52.20217896";"40.38788986";"520 км";"";"";"";"halt";""
"598003";"1";"0";"846169300";"52.16292953";"40.46825027";"Добринка";"";"";"";"station";""
"598022";"1";"0";"846169323";"52.10704803";"40.65460587";"Стрелецкая";"";"";"";"halt";""
"598107";"1";"0";"305412867";"52.08994675";"40.78655243";"Оборона";"";"";"";"station";""
"598111";"1";"0";"846169335";"52.07438278";"40.88809204";"554 км";"";"";"";"halt";""
"598126";"1";"0";"846169331";"52.06209946";"40.96428299";"Ястребовка";"";"";"";"halt";""
"598130";"2";"0";"3780963278";"52.63570023";"42.62916183";"564 км";"";"";"";"halt";""
"598130";"2";"0";"846169319";"52.05309296";"41.02166748";"564 км";"";"";"";"halt";""
"598145";"2";"0";"2081872089";"53.2725296";"40.38269424";"9 км";"";"";"";"halt";""
"598304";"1";"0";"1104669987";"51.8482666";"40.81119537";"Эртиль";"";"";"";"station";""
"598408";"1";"0";"846169307";"52.00093842";"41.15205383";"Токаревка";"";"";"";"station";""
"598412";"1";"0";"846169333";"51.9634285";"41.23116684";"582 км";"";"";"";"halt";""
"598427";"1";"0";"3188936655";"51.91752243";"41.31877136";"Рымарево";"";"";"";"station";""
"598501";"1";"0";"1396974981";"51.8386116";"41.46894073";"Жердевка";"";"";"";"station";""
"598612";"1";"0";"305413728";"51.75762558";"41.51834869";"Есипово";"";"";"";"halt";""
"598709";"1";"0";"846169313";"51.6841507";"41.58119583";"Терновка";"";"";"";"station";""
"598713";"1";"0";"846169298";"51.6075058";"41.64539337";"Бочарниково";"";"";"";"station";""
"598802";"1";"0";"846169329";"51.58314896";"41.78895569";"Народная";"";"";"";"station";""
"598817";"1";"0";"305414244";"51.55758286";"41.81892776";"648 км";"";"";"";"halt";""
"598821";"1";"0";"305414246";"51.52219391";"41.83561325";"Карачан";"";"";"";"halt";""
"598836";"1";"0";"846169301";"51.46910095";"41.90222549";"659 км";"";"";"";"halt";""
"598906";"1";"0";"846169330";"51.44843292";"41.92855835";"Грибановка";"";"";"";"station";""
"598910";"1";"0";"846169318";"51.41676331";"41.96940613";"667 км";"";"";"";"halt";""
"598925";"1";"0";"846169316";"51.35454559";"42.04128647";"676 км";"";"";"";"halt";""
"599006";"1";"0";"845178101";"51.35683823";"42.09160233";"Борисоглебск";"";"";"";"station";""
"599010";"1";"0";"846169303";"51.35952759";"42.16757202";"686 км";"";"";"";"halt";""
"599025";"1";"0";"309488928";"51.34908676";"42.21063232";"689 км";"";"";"";"halt";""
"599037";"1";"0";"846169309";"51.33178711";"42.22814941";"691 км";"";"";"";"halt";""
"599044";"1";"0";"309488933";"51.30244827";"42.23312759";"Звегинцево";"";"";"";"halt";""
"599063";"1";"0";"309488942";"51.24154663";"42.23843384";"701 км";"";"";"";"halt";""
"599078";"1";"0";"309488946";"51.22673035";"42.24119949";"Свинцовка";"";"";"";"halt";""
"599097";"1";"0";"309488938";"51.26864243";"42.23887634";"Ким";"";"";"";"halt";""
"600010";"1";"0";"1451021699";"52.95930862";"40.48110199";"Кочетовка-2";"";"";"";"halt";""
"600025";"1";"0";"3780940726";"52.98051834";"40.48215485";"Новое Депо";"";"";"";"halt";""
"600036";"1";"0";"305382507";"52.99085999";"40.48182297";"Кочетовка-3";"";"";"";"station";""
"600044";"1";"0";"3780942934";"52.91959763";"40.48042297";"Каменка";"";"";"";"station";""
"600059";"1";"0";"3780945097";"52.94814301";"40.48130035";"Кочетовка-5";"";"";"";"station";""
"600063";"1";"0";"910666916";"52.93460846";"40.48132324";"Электродепо";"";"";"";"halt";""
"600078";"1";"0";"3780942216";"52.90855026";"40.48206329";"408 км";"";"";"";"halt";""
"600102";"1";"0";"528313281";"52.90171432";"40.45110321";"Мичуринск-Воронежский";"";"";"";"station";""
"600114";"1";"0";"910666933";"52.87670517";"40.4141655";"414 км";"";"";"";"halt";""
"600129";"1";"0";"910666881";"52.85622787";"40.40622711";"416 км";"";"";"";"halt";""
"600133";"1";"0";"3337101192";"52.84009552";"40.41028214";"418 км";"";"";"";"halt";""
"600203";"1";"0";"3337101165";"52.82530975";"40.40881729";"Никольское";"";"";"";"station";""
"600218";"1";"0";"305382879";"52.79850388";"40.4036026";"423 км";"";"";"";"halt";""
"600222";"1";"0";"910666990";"52.73988342";"40.35699844";"Сестрёнка";"";"";"";"station";""
"600237";"1";"0";"910666975";"52.72339249";"40.34524536";"432 км";"";"";"";"halt";""
"600241";"1";"0";"910666911";"52.68889999";"40.3074646";"435 км";"";"";"";"halt";""
"600256";"1";"0";"3780947763";"52.6641655";"40.28271866";"439 км";"";"";"";"halt";""
"600260";"1";"0";"3337110093";"52.77005768";"40.37856293";"427 км";"";"";"";"halt";""
"600307";"1";"0";"910666954";"52.63197708";"40.25415421";"Избердей";"";"";"";"station";""
"600311";"1";"0";"3780948261";"52.61440659";"40.21617126";"449 км";"";"";"";"halt";""
"600326";"1";"0";"3780948693";"52.59583664";"40.1759758";"451 км";"";"";"";"halt";""
"600415";"1";"0";"3780952365";"52.54443741";"40.06402206";"460 км";"";"";"";"halt";""
"600421";"1";"0";"910666977";"52.52886581";"40.03018188";"463 км";"";"";"";"halt";""
"600434";"1";"0";"2588328800";"52.5742569";"40.12909698";"Песковатка";"";"";"";"station";""
"600909";"1";"0";"1028212832";"52.89853287";"40.49650574";"Мичуринск-Уральский";"";"";"";"station";""
"600913";"1";"0";"675467044";"52.90794373";"40.48062515";"Больница";"";"";"";"halt";""
"601028";"1";"0";"910666903";"52.91468811";"40.6425972";"Варваринский";"";"";"";"halt";""
"601032";"1";"0";"910666971";"52.91511536";"40.52032471";"Турмасово";"";"";"";"station";""
"601102";"1";"0";"909897352";"52.88634872";"40.78738403";"Никифоровка";"";"";"";"station";""
"601117";"1";"0";"3780954778";"52.8512764";"40.93796539";"437 км";"";"";"";"halt";""
"601206";"1";"0";"909897471";"52.83036423";"41.01343918";"Сабурово";"";"";"";"station";""
"601308";"1";"0";"909897299";"52.81866837";"41.16843796";"Селезни";"";"";"";"station";""
"601314";"1";"0";"909897369";"52.79470825";"41.23187256";"Челновская";"";"";"";"halt";""
"601329";"1";"0";"3182652555";"52.77202225";"41.3034668";"Пушкари";"";"";"";"station";""
"601507";"1";"0";"3780963366";"52.6472168";"41.44122314";"Бокино";"";"";"";"station";""
"601511";"1";"0";"3780966228";"52.57487869";"41.45275497";"17 км";"";"";"";"halt";""
"601526";"1";"0";"3780960384";"52.53651428";"41.46922684";"Кандауровка";"";"";"";"halt";""
"601530";"1";"0";"305395990";"52.51239777";"41.49514771";"25 км";"";"";"";"halt";""
"601545";"1";"0";"3780969289";"52.46452713";"41.491745";"31 км";"";"";"";"halt";""
"601550";"2";"0";"3780965920";"52.58821487";"41.44617844";"16 км";"";"";"";"halt";""
"601600";"1";"0";"305396006";"52.4306221";"41.51280975";"Кариан-Строганово";"";"";"";"station";""
"601704";"1";"0";"3780969960";"52.37773514";"41.67430496";"Сампур";"";"";"";"station";""
"601719";"1";"0";"3780963954";"52.33032227";"41.77228928";"56 км";"";"";"";"halt";""
"601723";"1";"0";"3780964150";"52.31148148";"41.82175064";"60 км";"";"";"";"halt";""
"601808";"1";"0";"1853986216";"52.23706055";"41.95274734";"Чакино";"";"";"";"station";""
"601812";"2";"0";"3780973389";"52.20064545";"41.9743309";"77 км";"";"";"";"halt";""
"601901";"1";"0";"3780973320";"52.13661575";"42.0209198";"Ржакса";"";"";"";"station";""
"601935";"1";"0";"3780963518";"52.07482529";"42.06775665";"93 км";"";"";"";"halt";""
"602001";"1";"0";"1358151608";"51.96537018";"42.25215912";"Обловка";"";"";"";"station";""
"602209";"1";"0";"3780956117";"52.68695831";"41.46922302";"Цна";"";"";"";"station";""
"602302";"1";"0";"909897389";"52.70496368";"41.5959816";"Рада";"";"";"";"halt";""
"602302";"1";"0";"3924206927";"52.70545578";"41.59838867";"Рада";"";"";"";"halt";""
"602317";"1";"0";"909897344";"52.7060318";"41.75342178";"Рассказово";"";"";"";"halt";""
"602321";"1";"0";"909897353";"52.70772171";"41.85208511";"509 км";"";"";"";"halt";""
"602406";"1";"0";"909897363";"52.717453";"41.95381165";"Платоновка";"";"";"";"station";""
"602410";"1";"0";"909897338";"52.70628738";"42.12649536";"Ломовис";"";"";"";"halt";""
"602425";"1";"0";"909897300";"52.68486404";"42.19493866";"533 км";"";"";"";"halt";""
"602425";"1";"0";"305412847";"52.11133957";"40.59729004";"533 км";"";"";"";"halt";""
"602437";"1";"0";"909897515";"52.66646194";"42.27667618";"Тягуновка";"";"";"";"halt";""
"602444";"1";"0";"3780960053";"52.72070312";"42.02961731";"519 км";"";"";"";"halt";""
"602459";"2";"0";"3780963278";"52.63570023";"42.62916183";"564 км";"";"";"";"halt";""
"602459";"2";"0";"846169319";"52.05309296";"41.02166748";"564 км";"";"";"";"halt";""
"602503";"1";"0";"909897327";"52.64942932";"42.37704468";"Иноковка";"";"";"";"station";""
"602514";"1";"0";"909897241";"52.63879395";"42.45965576";"Овчарный";"";"";"";"halt";""
"602529";"1";"0";"3780962224";"52.64506912";"42.57623291";"Калаис";"";"";"";"halt";""
"602533";"1";"0";"3141369537";"52.63645172";"42.66064453";"566 км";"";"";"";"halt";""
"602548";"2";"0";"3780965920";"52.58821487";"41.44617844";"16 км";"";"";"";"halt";""
"602590";"1";"0";"3780962221";"52.64751816";"42.50266647";"557 км";"";"";"";"halt";""
"602800";"1";"0";"909868552";"52.64312363";"42.72690582";"Кирсанов";"";"";"";"station";""
"602919";"1";"0";"3319621482";"52.63523483";"42.82230759";"Тоновка";"";"";"";"station";""
"603108";"1";"0";"1270830899";"53.62120056";"39.37014771";"Спасское";"";"";"";"station";""
"603201";"1";"0";"1271031121";"53.57407761";"39.44181061";"Милославское";"";"";"";"station";""
"603216";"1";"0";"1270909493";"53.53330994";"39.52729797";"Гротовский";"";"";"";"station";""
"603220";"1";"0";"2196261733";"53.50940704";"39.58956909";"294 км";"";"";"";"halt";""
"603235";"1";"0";"1270909477";"53.49158096";"39.61672211";"Урусово";"";"";"";"station";""
"603324";"1";"0";"1271045034";"53.32679367";"39.84125519";"Заново";"";"";"";"station";""
"603339";"1";"0";"1270909473";"53.41400146";"39.71756744";"Троекурово";"";"";"";"station";""
"603409";"1";"0";"1270909466";"53.25217056";"39.95840454";"Раненбург";"";"";"";"station";""
"603413";"1";"0";"2796411971";"53.24680328";"39.8288765";"Петелино";"";"";"";"station";""
"603428";"2";"0";"307449568";"53.14160156";"39.35289383";"11 км";"";"";"";"halt";""
"603432";"1";"0";"1885088020";"53.23074341";"39.69821167";"Митягино";"";"";"";"station";""
"603447";"1";"0";"2796406083";"53.22529602";"39.55976868";"Халатово";"";"";"";"station";""
"603466";"1";"0";"3780934343";"53.25263977";"40.03485489";"338 км";"";"";"";"halt";""
"603803";"1";"0";"910666960";"53.25087357";"40.29183578";"Богоявленск";"";"";"";"station";""
"603818";"1";"0";"910666901";"53.28592682";"40.27754974";"362 км";"";"";"";"halt";""
"603837";"1";"0";"3773752280";"53.3722496";"40.24985504";"Зимарово";"";"";"";"halt";""
"603841";"1";"0";"910666998";"53.20207214";"40.31572723";"Новоклёнский";"";"";"";"station";""
"603856";"1";"0";"3780934582";"53.15912247";"40.33684921";"378 км";"";"";"";"halt";""
"603860";"1";"0";"910666878";"53.13670349";"40.34776688";"Бригадирская";"";"";"";"station";""
"603875";"1";"0";"3780932050";"53.08909225";"40.3744278";"383 км";"";"";"";"halt";""
"603885";"1";"0";"2081872270";"53.27231979";"40.37223053";"8 км";"";"";"";"halt";""
"603894";"2";"0";"2081872089";"53.2725296";"40.38269424";"9 км";"";"";"";"halt";""
"603907";"1";"0";"910666908";"53.07291794";"40.38389206";"Хоботово";"";"";"";"station";""
"603911";"1";"0";"2588352914";"53.05633163";"40.39400482";"389 км";"";"";"";"halt";""
"603926";"1";"0";"3780937884";"53.04358673";"40.41449738";"392 км";"";"";"";"halt";""
"603926";"1";"0";"910666883";"53.04056168";"40.42001343";"392 км";"";"";"";"halt";""
"603945";"1";"0";"3780937029";"53.02093887";"40.45108795";"393 км";"";"";"";"halt";""
"604007";"1";"0";"910666953";"53.48003387";"40.21119308";"Александро-Невская";"";"";"";"station";""
"604011";"1";"0";"910666935";"53.53343964";"40.19659805";"334 км";"";"";"";"halt";""
"604026";"1";"0";"910666957";"53.58116531";"40.17504883";"Шереметьево";"";"";"";"station";""
"604030";"2";"0";"910666936";"53.65626907";"40.1380806";"322 км";"";"";"";"halt";""
"604057";"1";"0";"3773742042";"53.43846893";"40.22679901";"345 км";"";"";"";"halt";""
"604064";"2";"0";"910666952";"53.39234924";"40.24334717";"350 км";"";"";"";"halt";""
"604079";"1";"0";"3773752185";"53.35241318";"40.25611496";"355 км";"";"";"";"halt";""
"604204";"1";"0";"2081872345";"53.30800629";"40.68723297";"Старое Юрьево";"";"";"";"station";""
"604219";"1";"0";"335788315";"53.31890869";"40.61101532";"Новиково";"";"";"";"halt";""
"604223";"1";"0";"2081872296";"53.29352951";"40.50817871";"18 км";"";"";"";"halt";""
"604238";"1";"0";"2081921692";"53.28567886";"40.41753006";"12 км";"";"";"";"halt";""
"604295";"1";"0";"1240806125";"53.28290558";"41.06344986";"Ламки";"";"";"";"station";""
"604331";"2";"0";"3780973389";"52.20064545";"41.9743309";"77 км";"";"";"";"halt";""
"604401";"1";"0";"1240806142";"53.23550034";"41.36276245";"Челновая";"";"";"";"station";""
"605000";"1";"0";"1586072262";"51.23966599";"42.47471237";"Кардаил";"";"";"";"station";""
"605014";"1";"0";"2451813085";"51.22026443";"42.45013046";"403 км";"";"";"";"halt";""
"605029";"1";"0";"309461832";"51.19038773";"42.36438751";"Уютная";"";"";"";"halt";""
"605103";"1";"0";"1829066613";"51.34342575";"42.68407059";"Байчурово";"";"";"";"station";""
"605300";"1";"0";"910773051";"51.5350647";"43.15999985";"Балашов-I";"";"";"";"station";""
"605315";"1";"0";"910773145";"51.50180435";"43.11458969";"463 км";"";"";"";"halt";""
"605329";"1";"0";"2089705978";"51.46491623";"43.06091309";"Зорька";"";"";"";"halt";""
"605334";"1";"0";"2450683922";"51.51223755";"43.14138794";"466 км";"";"";"";"halt";""
"605404";"1";"0";"2450700508";"51.54540634";"43.12805557";"Балашов-Пассажирский";"";"станция Хопёр";"";"station";""
"605419";"1";"0";"2450683917";"51.57038116";"43.11914062";"10 км";"";"";"";"halt";""
"605423";"2";"0";"3759950293";"51.59963989";"43.11585999";"13 км";"";"";"";"halt";""
"605438";"1";"0";"910772611";"51.64480972";"43.11090851";"Красная Заря";"";"";"";"halt";""
"605442";"2";"0";"300697018";"51.51269913";"48.43822861";"22 км";"";"";"";"station";""
"605442";"2";"0";"2014361432";"51.68186569";"43.11330795";"22 км";"";"";"";"halt";""
"605461";"1";"0";"1829903454";"51.74074936";"43.13357544";"Пады";"";"";"";"station";""
"605476";"2";"0";"3759922998";"51.78649902";"43.21676636";"37 км";"";"";"";"halt";""
"605480";"1";"0";"3759949723";"51.82105637";"43.269104";"Памятка";"";"";"";"halt";""
"605495";"2";"0";"2134807103";"51.36249161";"45.67971039";"35 км";"";"";"";"halt";""
"605495";"2";"0";"3783165995";"51.36249924";"45.67976379";"35 км";"";"";"";"halt";""
"605512";"1";"0";"910772371";"51.84604263";"43.30376816";"46 км";"";"";"";"halt";""
"605601";"1";"0";"1829903457";"51.88285446";"43.36189651";"Летяжевка";"";"";"";"station";""
"605616";"2";"0";"2455759478";"51.91926956";"43.4008522";"56 км";"";"";"";"halt";""
"605620";"1";"0";"2455759480";"51.91813278";"43.43875504";"59 км";"";"";"";"halt";""
"605635";"2";"0";"2133447021";"51.45452499";"46.10318375";"4 км";"";"";"";"halt";""
"605635";"2";"0";"3759912548";"52.25408173";"43.76317596";"4 км";"";"";"";"halt";""
"605654";"2";"0";"2133428196";"51.42716217";"46.07682037";"8 км";"";"";"";"halt";""
"605705";"1";"0";"1829905915";"51.97219467";"43.27325821";"Турки";"";"";"";"station";""
"605809";"1";"0";"910772729";"51.9380722";"43.50258255";"Аркадак";"";"";"";"station";""
"605813";"1";"0";"2455744671";"51.98459244";"43.51047134";"70 км";"";"";"";"halt";""
"605828";"1";"0";"2455744672";"52.02211761";"43.52402496";"75 км";"";"";"";"halt";""
"605832";"1";"0";"910772842";"52.04290771";"43.56453323";"Андреевка";"";"";"";"station";""
"605917";"2";"0";"914747100";"51.90946198";"48.78544235";"82 км";"";"";"";"station";""
"605917";"1";"0";"2018571171";"52.06180954";"43.59495544";"82 км";"";"";"";"halt";"605917"
"606002";"1";"0";"910773222";"52.10284424";"43.66424179";"Кистендей";"";"";"";"station";""
"606017";"1";"0";"910772603";"52.15978241";"43.74933243";"Потьма";"разъезд Потьма";"";"";"halt";""
"606021";"1";"0";"910772483";"52.22301865";"43.75604248";"106 км";"";"";"";"halt";""
"606036";"1";"0";"910772295";"52.24193192";"43.79010773";"Шуклино";"";"";"";"station";""
"606040";"2";"0";"2133447021";"51.45452499";"46.10318375";"4 км";"";"";"";"halt";""
"606040";"2";"0";"3759912548";"52.25408173";"43.76317596";"4 км";"";"";"";"halt";""
"606055";"1";"0";"3759903598";"52.22884369";"43.77330399";"108 км";"";"";"";"halt";""
"606106";"1";"0";"1588621443";"51.84718323";"42.48039246";"Мучкап";"";"";"";"station";""
"606110";"1";"0";"2453071507";"51.85665131";"42.43208694";"135 км";"";"";"";"halt";""
"606125";"1";"0";"2453071506";"51.86273193";"42.33670807";"128 км";"";"";"";"halt";""
"606139";"1";"0";"3780974970";"51.91408539";"42.31306458";"Моисеево";"";"";"";"halt";""
"606205";"1";"0";"2089709496";"51.74958038";"42.74151993";"Романовка";"";"";"";"station";""
"606229";"2";"0";"3757580319";"52.13290405";"46.9288063";"173 км";"";"";"";"halt";""
"606233";"1";"0";"309460429";"51.66314697";"42.92987823";"Таволжанка";"";"";"";"halt";""
"606303";"1";"0";"2089708792";"51.55341339";"43.06775284";"Пинеровка";"";"";"";"station";""
"606426";"1";"0";"2089696734";"51.52890396";"43.21746826";"Балашов-II";"";"";"";"station";""
"606604";"1";"0";"2089682672";"51.32240295";"43.4245224";"Святославка";"";"";"";"station";""
"606619";"1";"0";"2452052622";"51.31541443";"43.46479034";"243 км";"";"";"";"halt";""
"606623";"1";"0";"2089696737";"51.20730209";"43.64435959";"Залесянка";"";"";"";"halt";""
"606708";"1";"0";"2089682673";"51.16030502";"43.69775772";"Три Острова";"";"";"";"station";""
"606712";"1";"0";"2452089155";"51.05355835";"43.7277832";"282 км";"";"";"";"halt";""
"606801";"1";"0";"2089696735";"50.95855331";"43.78858185";"Елань-Камышинская";"";"";"";"station";""
"606905";"1";"0";"3745940268";"50.89706421";"43.97697449";"Морец";"";"";"";"station";""
"607005";"1";"0";"3745939258";"50.85676193";"44.18663788";"Матышево";"";"";"";"station";""
"607109";"1";"0";"909868526";"52.56438828";"42.96333694";"Умёт";"";"";"";"station";""
"607128";"1";"0";"3329095000";"52.61880875";"42.85578156";"Преображенский";"";"";"";"station";""
"607202";"1";"0";"3526816578";"52.54240036";"43.24803543";"Тамала";"";"";"";"station";""
"607217";"1";"0";"2019199955";"52.52986526";"43.09305954";"Гришинский";"";"";"";"station";""
"607306";"1";"0";"3778117557";"52.50368118";"43.38307571";"Жизненная";"";"";"";"station";""
"607306";"1";"0";"305406735";"52.503582";"43.38107681";"Жизненная";"";"";"";"station";""
"607400";"1";"0";"909868435";"52.41760635";"43.52920914";"Вертуновская";"";"";"";"station";""
"607448";"1";"0";"909868428";"52.37310791";"43.55634308";"Подгоренка";"";"";"";"halt";""
"607503";"1";"0";"910860528";"52.45752335";"43.71361923";"Беково";"";"";"";"station";""
"607607";"1";"0";"2014361423";"52.26047897";"43.78822708";"Ртищево-1";"";"";"";"station";""
"607630";"1";"0";"1417694643";"52.23211288";"43.85262299";"116 км";"";"";"";"halt";""
"607664";"1";"0";"1417694644";"52.26657867";"43.9660759";"127 км";"";"";"";"halt";""
"607679";"1";"0";"1417694645";"52.27613449";"44.0116539";"130 км";"";"";"";"halt";""
"607683";"1";"0";"910860710";"52.32505798";"44.0314064";"Байка";"";"";"";"station";""
"607698";"1";"0";"1420499598";"52.23768234";"43.87063599";"118 км";"";"";"";"halt";""
"607700";"1";"0";"3092339107";"52.24629211";"43.83124542";"Ртищево-2";"";"";"";"station";""
"607700";"1";"0";"909868517";"52.24939728";"43.8236618";"Ртищево-2";"";"";"";"station";""
"607720";"1";"0";"909868416";"52.20940018";"43.88363266";"Благодатка";"";"";"";"station";""
"607804";"1";"0";"3547800925";"52.46485519";"44.19048309";"Сердобск";"";"";"";"station";"607804"
"607804";"1";"0";"652946993";"52.46485519";"44.1907196";"Сердобск";"";"";"";"station";"607804"
"607804";"1";"0";"3533042613";"52.46487045";"44.19177628";"Сердобск";"";"";"";"station";"607804"
"607819";"1";"0";"1417694646";"52.44221878";"44.17329025";"154 км";"";"";"";"halt";""
"607823";"1";"0";"309428054";"52.40245819";"44.18284225";"150 км";"";"";"";"halt";""
"607838";"1";"0";"3529885777";"52.37841415";"44.13870239";"Колдобаш";"";"";"";"station";""
"607838";"1";"0";"1417694367";"52.37863922";"44.13857651";"Колдобаш";"";"";"";"station";""
"607838";"1";"0";"3529885778";"52.37889862";"44.13843155";"Колдобаш";"";"";"";"station";""
